Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional
458,Chuma Okeke,26,2TM,PF,9,3,196,5.0,10.0,.500,2.8,7.0,.393,2.3,3.0,.750,.638,0.5,0.8,.667,5.3,6.5,11.8,3.8,1.3,1.0,0.8,1.3,13.3,144,119,,okekech01
459,Drew Peterson,25,BOS,PF,25,1,186,4.6,11.1,.415,3.5,8.9,.394,1.1,2.2,.500,.573,1.9,2.4,.778,2.4,8.4,10.8,3.5,1.3,0.5,2.2,4.9,14.6,119,112,,peterdr01
460,Markelle Fultz,26,SAC,PG,21,0,184,7.4,17.8,.418,1.1,2.1,.500,6.4,15.7,.407,.448,0.3,0.3,1.000,1.6,3.7,5.3,7.2,2.7,0.5,4.0,3.2,16.2,93,116,,fultzma01
461,Lester Quiñones,24,2TM,SG,13,0,183,8.2,20.7,.397,3.4,11.7,.295,4.8,9.0,.529,.481,2.9,3.4,.846,1.1,4.0,5.0,6.4,0.8,0.5,3.7,4.8,22.8,102,124,,quinole01
462,Bronny James,20,LAL,SG,27,1,181,5.7,18.2,.313,2.4,8.7,.281,3.3,9.5,.343,.381,3.0,3.8,.786,1.1,3.8,4.9,6.0,2.4,0.8,3.5,3.5,16.8,89,115,,jamesbr02
463,Enrique Freeman,24,IND,PF,22,1,181,4.2,9.8,.432,0.3,2.7,.100,4.0,7.2,.556,.446,3.5,5.0,.684,2.9,5.0,8.0,2.4,0.8,0.8,1.6,5.6,12.2,109,118,,freemen01
464,Cole Swider,25,2TM,SF,10,0,169,6.3,17.9,.349,4.3,13.4,.319,2.0,4.6,.438,.468,0.0,0.3,.000,1.4,6.3,7.7,0.9,1.1,0.6,1.1,3.4,16.8,93,116,,swideco01
465,Jaylen Nowell,25,NOP,SG,8,0,168,7.5,21.0,.356,2.3,7.8,.296,5.2,13.3,.391,.411,2.0,3.2,.636,1.7,4.0,5.8,5.2,0.3,1.2,2.3,2.6,19.3,94,125,,nowelja01
466,Markieff Morris,35,2TM,PF,15,2,165,6.2,20.8,.300,2.7,10.7,.250,3.6,10.1,.353,.364,1.5,1.8,.833,0.9,5.9,6.8,6.2,0.6,0.9,1.5,4.8,16.6,91,118,,morrima02
467,Killian Hayes,23,BRK,PG,6,5,162,5.5,13.2,.419,2.5,6.5,.381,3.1,6.8,.455,.512,3.1,3.7,.833,1.5,4.0,5.5,9.5,1.2,1.2,2.8,4.0,16.6,119,118,,hayeski01
468,MarJon Beauchamp,24,3TM,SF,35,0,156,8.4,20.2,.415,3.1,9.0,.345,5.3,11.2,.472,.492,4.7,6.2,.750,3.4,10.3,13.7,3.4,1.2,0.3,4.7,4.4,24.6,99,113,,beaucma01
469,Lamar Stevens,27,MEM,PF,17,1,155,8.7,18.9,.460,2.4,8.1,.296,6.3,10.8,.583,.524,2.4,3.3,.727,1.2,10.2,11.4,2.4,1.5,0.9,3.0,4.5,22.2,103,112,,stevela01
470,Tyson Etienne,25,BRK,PG,7,0,151,5.6,17.1,.327,4.3,14.5,.295,1.3,2.6,.500,.452,2.6,3.3,.800,1.0,2.0,3.0,4.0,1.0,0.3,2.6,5.6,18.1,98,121,,etienty01
471,Josh Richardson,31,MIA,SG,8,0,150,3.7,12.6,.289,2.0,7.3,.273,1.7,5.3,.313,.368,1.3,1.3,1.000,2.0,2.0,4.0,4.0,2.7,0.3,2.7,5.7,10.6,87,114,,richajo01
472,Nate Williams,25,HOU,SG,20,0,147,8.9,20.5,.435,2.0,8.6,.231,7.0,11.9,.583,.484,1.7,2.6,.625,1.7,2.6,4.3,3.0,2.6,1.3,4.6,5.3,21.5,92,111,,willije02
473,Bruno Fernando,26,TOR,C,17,2,147,8.5,16.0,.531,0.0,0.0,,8.5,16.0,.531,.531,2.0,2.6,.750,6.9,9.8,16.7,5.9,1.3,2.9,4.6,8.8,19.0,108,111,,fernabr01
474,Damion Lee,32,PHO,SG,25,0,144,9.3,25.4,.365,3.1,12.7,.243,6.2,12.7,.486,.426,6.9,7.2,.952,1.0,5.8,6.9,3.8,2.1,0.0,3.4,2.1,28.5,98,120,,leeda03
475,Oshae Brissett,26,PHI,SF,6,2,142,6.6,13.5,.487,2.1,6.2,.333,4.5,7.3,.619,.564,2.8,4.9,.571,2.4,5.2,7.6,1.4,1.4,1.0,2.8,4.9,18.1,105,120,,brissos01
476,Elijah Harkless,24,UTA,SG,10,0,138,3.8,12.2,.314,2.4,8.7,.280,1.4,3.5,.400,.414,1.0,2.1,.500,3.1,4.2,7.3,2.8,3.5,0.3,1.0,6.3,11.1,103,118,,harklej01
477,Pete Nance,24,2TM,C,13,1,138,5.0,11.3,.438,3.2,8.5,.375,1.8,2.8,.625,.578,0.4,0.7,.500,1.8,5.7,7.4,3.5,0.7,0.7,1.4,6.0,13.4,117,119,,nancepe01
478,Vlatko Čančar,27,DEN,PF,13,0,136,3.5,9.2,.385,1.4,5.3,.267,2.1,3.9,.545,.462,0.0,0.0,,2.1,9.2,11.3,3.2,1.1,0.7,3.9,3.5,8.5,83,116,,cancavl01
479,Kylor Kelley,27,2TM,C,11,2,126,5.4,8.5,.636,0.0,0.0,,5.4,8.5,.636,.636,2.3,3.8,.600,4.6,10.4,15.0,1.9,0.4,1.2,1.5,5.8,13.1,129,118,,kelleky01
480,Alex Ducas,24,OKC,SG,21,0,125,4.6,11.5,.400,3.8,8.1,.476,0.8,3.5,.222,.567,0.8,0.8,1.000,3.5,6.5,10.0,1.9,1.9,0.0,1.5,4.6,13.8,120,110,,ducasal01
481,Spencer Jones,23,DEN,SF,20,0,125,4.2,13.1,.324,0.4,6.5,.059,3.8,6.5,.588,.338,1.2,1.2,1.000,3.1,3.5,6.5,1.9,1.9,1.9,1.9,6.5,10.0,86,116,,jonessp01
482,Kobe Bufkin,21,ATL,SG,10,0,124,6.8,17.7,.383,1.5,7.2,.211,5.3,10.6,.500,.426,4.9,6.8,.722,1.9,6.0,7.9,6.4,1.1,0.8,3.0,3.4,20.0,103,118,,bufkiko01
483,Tyler Smith,20,MIL,PF,23,0,122,9.5,19.8,.480,5.2,11.9,.433,4.4,7.9,.550,.610,2.4,3.2,.750,2.4,7.5,9.9,1.6,1.2,1.6,3.2,4.4,26.6,110,113,,smithty02
484,De'Anthony Melton,26,GSW,SG,6,2,121,8.8,21.7,.407,5.2,14.1,.371,3.6,7.6,.474,.528,2.0,3.2,.625,2.4,5.6,8.0,6.8,2.8,0.8,4.0,7.2,24.9,106,110,,meltode01
485,Moses Brown,25,2TM,C,13,2,119,13.8,19.9,.694,0.0,0.0,,13.8,19.9,.694,.694,3.2,4.5,.727,4.9,13.0,17.8,0.8,2.4,1.6,4.5,6.9,30.8,116,109,,brownmo01
486,TyTy Washington Jr.,23,PHO,PG,16,0,118,5.9,18.9,.311,1.7,8.8,.190,4.2,10.1,.417,.356,1.3,2.5,.500,1.7,3.8,5.4,6.7,1.3,0.0,1.3,1.7,14.7,92,123,,washity02
487,Trey Alexander,21,DEN,SG,24,0,117,5.3,16.9,.317,1.2,7.0,.176,4.1,9.9,.417,.354,1.2,1.6,.750,0.4,4.5,4.9,4.5,0.8,0.4,2.1,4.1,13.2,84,120,,alexatr01
488,Joe Ingles,37,MIN,SF,19,1,114,2.6,10.0,.261,1.3,6.5,.200,1.3,3.5,.375,.326,0.0,0.0,,0.9,3.9,4.8,10.0,0.9,0.0,3.9,5.2,6.5,86,116,,inglejo01
489,Sidy Cissoko,20,2TM,SF,22,0,114,5.5,12.8,.433,1.3,5.5,.231,4.3,7.2,.588,.483,1.3,3.8,.333,3.4,5.5,8.9,6.4,0.9,0.4,4.7,4.3,13.6,91,119,,cissosi01
490,Tony Bradley,27,IND,C,14,0,113,12.3,19.1,.644,0.4,1.3,.333,11.9,17.9,.667,.656,0.9,2.6,.333,7.7,10.2,17.9,2.6,0.9,3.8,2.1,4.7,25.9,127,111,,bradlto01
491,Jaylen Sims,26,CHO,SG,6,0,112,5.3,12.3,.429,2.6,6.6,.400,2.6,5.7,.462,.536,5.3,6.6,.800,1.3,1.3,2.6,5.3,1.3,0.4,3.5,4.4,18.4,113,121,,simsja01
492,Pacôme Dadiet,19,NYK,SG,18,0,111,4.5,13.9,.323,2.7,8.5,.316,1.8,5.4,.333,.419,1.8,2.7,.667,1.3,6.7,8.0,2.2,1.3,0.9,1.8,3.1,13.4,94,115,,dadiepa01
493,Patrick Baldwin Jr.,22,2TM,SF,24,0,107,8.5,15.6,.543,5.8,10.2,.565,2.7,5.3,.500,.729,0.9,1.8,.500,2.2,8.9,11.1,1.3,1.3,0.9,2.2,3.1,23.6,122,118,,baldwpa01
494,Chris Livingston,21,MIL,SF,21,1,106,4.1,12.3,.333,0.0,3.6,.000,4.1,8.7,.474,.333,5.5,7.3,.750,4.6,11.4,16.0,2.3,2.3,0.0,2.7,3.6,13.7,97,110,,livinch01
495,Jae Crowder,34,SAC,PF,9,2,103,3.3,10.4,.318,1.9,7.1,.267,1.4,3.3,.429,.409,2.4,2.8,.833,2.8,6.6,9.5,2.8,1.4,0.0,1.9,4.7,10.9,103,118,,crowdja01
496,Justin Minaya,25,POR,SF,19,0,101,3.8,10.1,.381,1.0,4.8,.200,2.9,5.3,.545,.429,0.0,1.0,.000,2.4,2.4,4.8,3.4,2.9,0.5,2.4,5.8,8.7,89,115,,minayju01
497,Keshad Johnson,23,MIA,SF,16,0,98,9.2,13.2,.692,1.5,3.6,.429,7.6,9.7,.789,.750,2.0,4.6,.444,3.1,11.2,14.3,2.0,2.5,2.0,2.0,5.6,21.9,128,107,,johnske10
498,Yuki Kawamura,23,MEM,PG,22,0,93,5.5,15.0,.367,3.5,11.5,.304,2.0,3.5,.571,.483,3.5,4.5,.778,0.0,6.0,6.0,9.5,1.0,0.0,2.5,4.0,18.0,117,117,,kawamyu01
499,JD Davison,22,BOS,PG,16,0,93,6.5,18.3,.353,2.2,9.7,.222,4.3,8.6,.500,.412,2.7,3.8,.714,1.1,5.9,7.0,7.0,2.7,0.5,7.0,1.1,17.8,82,110,,davisjd01
500,Luke Travers,23,CLE,SG,12,0,88,2.7,10.9,.250,0.0,4.9,.000,2.7,6.0,.455,.250,1.1,1.1,1.000,4.4,6.6,10.9,4.4,0.5,0.5,4.4,3.3,6.6,76,115,,travelu01
501,Stanley Umude,25,MIL,SG,22,0,86,2.8,14.6,.192,1.7,8.4,.200,1.1,6.2,.182,.250,1.1,2.2,.500,2.2,7.3,9.6,2.2,1.7,3.4,1.7,4.5,8.4,68,110,,umudest01
502,Kevin Knox,25,GSW,SF,14,0,84,10.4,20.8,.500,2.3,8.7,.267,8.1,12.2,.667,.556,3.5,4.6,.750,4.1,5.8,9.8,2.9,1.2,2.3,2.3,3.5,26.6,116,112,,knoxke01
503,Isaiah Jackson,23,IND,C,5,1,84,8.0,13.2,.609,0.0,0.0,,8.0,13.2,.609,.609,4.0,8.0,.500,6.3,9.7,16.0,2.9,1.7,4.6,2.9,8.0,20.0,119,108,,jacksis01
504,Marcus Garrett,26,CHO,SG,4,0,79,6.8,16.8,.407,1.9,5.0,.375,5.0,11.8,.421,.463,1.9,2.5,.750,0.6,3.1,3.7,8.1,1.9,1.2,3.7,6.2,17.4,99,118,,garrema01
505,Jacob Toppin,24,2TM,SF,17,0,76,5.8,14.1,.409,3.2,6.4,.500,2.6,7.7,.333,.523,0.0,0.0,,1.9,7.7,9.6,3.8,1.3,0.0,1.9,1.9,14.7,103,117,,toppija01
506,Emoni Bates,21,CLE,SF,10,0,75,8.3,24.4,.342,7.1,19.2,.367,1.3,5.1,.250,.487,0.0,0.0,,0.0,4.5,4.5,5.1,0.6,0.6,1.3,2.6,23.7,105,117,,batesem01
507,Taylor Hendricks,21,UTA,PF,3,3,75,2.6,11.5,.222,1.9,7.7,.250,0.6,3.8,.167,.306,1.9,2.6,.750,3.2,6.4,9.6,1.3,3.2,2.6,1.3,5.1,9.0,88,114,,hendrta01
508,Chris Duarte,27,CHI,SG,17,0,74,7.6,16.4,.462,3.8,9.5,.400,3.8,6.9,.545,.577,3.8,5.0,.750,3.2,9.5,12.6,5.7,0.0,0.0,0.6,4.4,22.7,136,119,,duartch01
509,Daeqwon Plowden,26,ATL,SG,6,0,72,10.4,16.2,.640,5.8,11.0,.529,4.5,5.2,.875,.820,1.3,1.3,1.000,2.6,4.5,7.1,1.3,0.0,0.0,2.6,6.5,27.9,135,122,,plowdda01
510,RayJ Dennis,23,IND,PG,11,0,70,7.6,22.7,.333,4.1,14.4,.286,3.4,8.2,.417,.424,1.4,1.4,1.000,1.4,6.9,8.2,9.6,4.8,1.4,3.4,4.8,20.6,97,107,,dennira01
511,Josh Christopher,23,MIA,SG,14,0,69,8.0,22.4,.355,1.4,8.0,.182,6.5,14.5,.450,.387,2.9,4.3,.667,0.0,6.5,6.5,5.8,3.6,2.2,4.3,1.4,20.2,82,107,,chrisjo01
512,Matt Ryan,27,NYK,SF,19,0,68,7.3,22.6,.323,4.4,13.9,.316,2.9,8.8,.333,.419,1.5,1.5,1.000,0.0,5.8,5.8,2.2,1.5,0.0,2.2,0.7,20.4,88,117,,ryanma01
513,Armel Traoré,22,LAL,SF,9,0,67,4.4,13.9,.316,0.0,5.1,.000,4.4,8.8,.500,.316,1.5,5.1,.286,1.5,9.5,11.0,0.7,2.9,1.5,2.2,4.4,10.3,65,109,,armeltr01
514,PJ Hall,22,DEN,C,19,0,66,10.2,17.5,.583,1.5,5.8,.250,8.7,11.7,.750,.625,2.2,2.9,.750,4.4,11.7,16.0,2.9,0.0,2.9,1.5,8.0,24.0,131,114,,hallpj01
515,Nae'Qwan Tomlin,24,CLE,PF,5,1,63,9.9,24.4,.406,1.5,7.6,.200,8.4,16.8,.500,.438,6.1,8.4,.727,6.9,9.2,16.0,1.5,0.0,0.8,1.5,6.9,27.5,112,115,,tomlina01
516,Jamaree Bouyea,25,MIL,PG,5,1,62,4.7,9.4,.500,0.8,3.9,.200,3.9,5.5,.714,.542,3.1,4.7,.667,0.8,3.1,3.9,7.8,3.1,1.6,6.2,1.6,13.3,94,112,,bouyeja01
517,Cam Christie,19,LAC,SG,13,0,59,5.8,20.0,.292,1.7,10.8,.154,4.2,9.2,.455,.333,1.7,3.3,.500,2.5,7.5,10.0,5.0,4.2,0.8,1.7,3.3,15.0,86,105,,chrisca02
518,P.J. Tucker,39,NYK,SF,3,1,58,2.6,6.0,.429,2.6,5.1,.500,0.0,0.9,.000,.643,0.0,0.0,,3.4,3.4,6.8,0.0,0.9,0.9,0.9,6.8,7.7,129,118,,tuckepj01
519,Jazian Gortman,21,DAL,PG,16,0,57,7.6,19.5,.391,3.4,9.3,.364,4.2,10.2,.417,.478,1.7,3.4,.500,0.8,3.4,4.2,5.1,1.7,0.8,4.2,7.6,20.4,91,118,,gortmja01
520,Liam Robbins,25,MIL,C,13,0,57,1.7,6.8,.250,0.0,1.7,.000,1.7,5.1,.333,.250,4.2,8.5,.500,5.9,4.2,10.2,1.7,1.7,1.7,5.1,7.6,7.6,79,114,,robbili01
521,E.J. Liddell,24,CHI,PF,12,0,53,7.0,13.2,.533,2.6,8.8,.300,4.4,4.4,1.000,.633,1.8,1.8,1.000,2.6,5.3,7.9,2.6,0.9,0.9,1.8,9.7,18.5,126,118,,liddeej01
522,Jackson Rowe,28,GSW,PF,6,0,52,7.5,15.9,.471,2.8,9.4,.300,4.7,6.5,.714,.559,2.8,5.6,.500,2.8,7.5,10.3,3.7,3.7,0.0,0.9,3.7,20.6,121,108,,roweja01
523,N'Faly Dante,23,HOU,C,4,0,51,9.5,12.4,.769,0.0,0.0,,9.5,12.4,.769,.769,3.8,4.8,.800,5.7,14.3,20.0,1.9,1.0,4.8,1.9,8.6,22.9,150,103,,nfalyda01
524,Isaiah Crawford,23,SAC,SF,15,0,46,5.3,11.7,.455,1.1,5.3,.200,4.3,6.4,.667,.500,2.1,4.3,.500,1.1,7.4,8.5,1.1,1.1,2.1,1.1,2.1,13.8,103,116,,crawfis01
525,Mason Jones,26,SAC,SG,10,0,45,9.8,19.6,.500,1.1,8.7,.125,8.7,10.9,.800,.528,4.3,5.4,.800,2.2,7.6,9.8,12.0,0.0,1.1,1.1,3.3,25.0,134,119,,jonesma05
526,Phillip Wheeler,22,PHI,PF,5,0,44,3.4,23.5,.143,0.0,11.2,.000,3.4,12.3,.273,.143,2.2,2.2,1.000,2.2,6.7,9.0,2.2,1.1,2.2,1.1,1.1,9.0,51,118,,wheelph02
527,Malachi Flynn,26,CHO,PG,4,0,44,5.6,14.5,.385,1.1,4.5,.250,4.5,10.1,.444,.423,5.6,6.7,.833,3.4,4.5,7.8,7.8,3.4,0.0,4.5,4.5,17.9,105,115,,flynnma01
528,Jack McVeigh,28,HOU,PF,9,0,43,5.7,19.2,.294,4.5,14.7,.308,1.1,4.5,.250,.412,0.0,0.0,,2.3,3.4,5.7,1.1,0.0,2.3,2.3,3.4,15.8,89,115,,mcveija01
529,Bobi Klintman,21,DET,SF,8,0,42,6.9,11.4,.600,2.3,5.7,.400,4.6,5.7,.800,.700,1.1,2.3,.500,1.1,6.9,8.0,8.0,2.3,1.1,1.1,9.2,17.2,145,111,,klintbo01
530,James Johnson,37,IND,PF,12,0,37,5.2,14.3,.364,0.0,3.9,.000,5.2,10.4,.500,.364,0.0,1.3,.000,0.0,7.8,7.8,5.2,0.0,2.6,5.2,6.5,10.4,64,115,,johnsja01
531,PJ Dozier,28,MIN,SG,9,0,35,2.8,4.2,.667,2.8,4.2,.667,0.0,0.0,,1.000,1.4,8.5,.167,1.4,5.6,7.0,7.0,1.4,0.0,1.4,4.2,9.9,126,114,,doziepj01
532,Harrison Ingram,22,SAS,SF,5,0,35,2.8,5.5,.500,0.0,1.4,.000,2.8,4.1,.667,.500,0.0,0.0,,2.8,9.7,12.4,4.1,4.1,0.0,1.4,2.8,5.5,117,111,,ingraha01
533,Miles Norris,24,BOS,PF,3,0,35,2.9,12.9,.222,2.9,10.0,.286,0.0,2.9,.000,.333,1.4,2.9,.500,2.9,10.0,12.9,0.0,2.9,1.4,0.0,0.0,10.0,91,106,,norrimi01
534,David Duke Jr.,25,SAS,SG,6,0,34,8.5,19.9,.429,4.3,8.5,.500,4.3,11.4,.375,.536,1.4,2.8,.500,1.4,5.7,7.1,5.7,1.4,0.0,2.8,1.4,22.7,106,120,,dukeda01
535,D.J. Carton,24,TOR,SG,4,0,33,1.5,10.2,.143,0.0,4.4,.000,1.5,5.8,.250,.143,1.5,1.5,1.000,0.0,5.8,5.8,4.4,2.9,0.0,5.8,1.5,4.4,43,114,,cartodj01
536,Bryce McGowens,22,POR,SG,13,0,32,6.1,21.3,.286,0.0,6.1,.000,6.1,15.2,.400,.286,7.6,9.1,.833,3.0,1.5,4.6,3.0,1.5,0.0,6.1,4.6,19.7,79,120,,mcgowbr01
537,Leonard Miller,21,MIN,SF,13,0,32,9.3,23.1,.400,0.0,7.7,.000,9.3,15.4,.600,.400,12.3,12.3,1.000,4.6,12.3,17.0,0.0,3.1,1.5,3.1,3.1,30.8,111,104,,millele01
538,Ulrich Chomche,19,TOR,PF,7,0,32,3.0,7.5,.400,0.0,0.0,,3.0,7.5,.400,.400,1.5,3.0,.500,6.0,6.0,12.0,3.0,0.0,1.5,3.0,7.5,7.5,96,118,,chomcul01
539,Jalen Bridges,23,PHO,SF,8,0,30,3.3,11.5,.286,3.3,11.5,.286,0.0,0.0,,.429,4.9,6.6,.750,0.0,6.6,6.6,0.0,0.0,0.0,6.6,0.0,14.8,69,124,,bridgja01
540,Jahmir Young,24,CHI,PG,6,0,30,6.2,7.8,.800,1.6,3.1,.500,4.7,4.7,1.000,.900,3.1,3.1,1.000,1.6,3.1,4.7,9.3,0.0,0.0,1.6,3.1,17.1,175,123,,youngja05
541,Kevin McCullar Jr.,23,NYK,SF,4,0,29,3.4,12.0,.286,0.0,1.7,.000,3.4,10.3,.333,.286,3.4,3.4,1.000,0.0,13.7,13.7,3.4,1.7,1.7,0.0,10.3,10.3,98,109,,mcculke01
542,Trentyn Flowers,19,LAC,SF,6,0,27,7.3,20.1,.364,0.0,3.6,.000,7.3,16.4,.444,.364,5.5,5.5,1.000,1.8,5.5,7.3,0.0,0.0,0.0,1.8,7.3,20.1,92,117,,flowetr01
543,Emanuel Miller,24,CHI,PF,6,0,25,7.5,14.9,.500,0.0,1.9,.000,7.5,13.1,.571,.500,3.7,3.7,1.000,7.5,7.5,14.9,3.7,1.9,0.0,0.0,5.6,18.7,141,116,,milleem01
544,Daniss Jenkins,23,DET,PG,7,0,23,6.3,20.9,.300,2.1,14.6,.143,4.2,6.3,.667,.350,0.0,4.2,.000,0.0,4.2,4.2,6.3,0.0,0.0,2.1,4.2,14.6,75,120,,jenkida01
545,Anton Watson,24,NYK,SF,9,0,22,9.0,20.3,.444,0.0,2.3,.000,9.0,18.0,.500,.444,0.0,0.0,,2.3,4.5,6.8,4.5,2.3,0.0,4.5,6.8,18.0,86,115,,watsoan02
546,Tolu Smith,24,DET,PF,1,0,22,13.1,19.7,.667,0.0,0.0,,13.1,19.7,.667,.667,4.4,6.6,.667,8.7,8.7,17.5,0.0,0.0,0.0,4.4,6.6,30.6,120,117,,smithto05
547,Malevy Leons,25,OKC,SF,6,0,21,0.0,4.6,.000,0.0,2.3,.000,0.0,2.3,.000,.000,4.6,9.1,.500,2.3,4.6,6.9,2.3,0.0,0.0,2.3,9.1,4.6,71,115,,leonsma01
548,Adama Sanogo,22,CHI,C,4,0,21,8.9,15.6,.571,0.0,0.0,,8.9,15.6,.571,.571,0.0,0.0,,11.1,2.2,13.3,2.2,0.0,0.0,2.2,2.2,17.8,126,123,,sanogad01
549,Taze Moore,26,POR,SG,2,0,20,4.9,24.3,.200,2.4,9.7,.250,2.4,14.6,.167,.250,2.4,4.9,.500,9.7,9.7,19.4,2.4,4.9,0.0,4.9,0.0,14.6,73,107,,mooreta02
550,Ron Harper Jr.,24,DET,SF,1,0,17,2.8,22.6,.125,0.0,17.0,.000,2.8,5.7,.500,.125,5.7,5.7,1.000,11.3,8.5,19.8,5.7,0.0,0.0,0.0,0.0,11.3,91,117,,harpero02
551,Isaiah Mobley,25,PHI,PF,1,0,17,5.8,20.3,.286,2.9,8.7,.333,2.9,11.6,.250,.357,2.9,5.8,.500,2.9,8.7,11.6,14.5,2.9,2.9,0.0,8.7,17.4,114,112,,mobleis01
552,Yuri Collins,23,GSW,PG,2,0,16,3.0,9.1,.333,0.0,0.0,,3.0,9.1,.333,.333,0.0,0.0,,6.1,3.0,9.1,12.2,6.1,0.0,0.0,15.2,6.1,141,105,,colliyu01
553,Tristen Newton,23,2TM,SG,8,0,16,3.0,24.3,.125,0.0,9.1,.000,3.0,15.2,.200,.125,3.0,3.0,1.000,6.1,6.1,12.2,6.1,3.0,0.0,6.1,12.2,9.1,55,111,,newtotr01
554,Daishen Nix,22,MIN,PG,3,0,13,0.0,3.8,.000,0.0,3.8,.000,0.0,0.0,,.000,3.8,7.6,.500,0.0,15.2,15.2,11.4,0.0,0.0,15.2,3.8,3.8,44,111,,nixda01
555,Skal Labissière,28,SAC,PF,4,0,12,8.2,16.3,.500,4.1,4.1,1.000,4.1,12.2,.333,.625,0.0,0.0,,4.1,8.2,12.2,4.1,0.0,0.0,0.0,4.1,20.4,143,120,,labissk01
556,Braxton Key,27,GSW,SF,3,0,11,0.0,17.7,.000,0.0,4.4,.000,0.0,13.3,.000,.000,13.3,26.5,.500,4.4,4.4,8.8,0.0,8.8,0.0,4.4,0.0,13.3,54,99,,keybr01
557,Cui Yongxi,21,BRK,SG,5,0,10,5.0,34.8,.143,0.0,14.9,.000,5.0,19.9,.250,.143,5.0,10.0,.500,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,14.9,44,119,,cuiyo01
558,Mac McClung,26,ORL,SG,2,0,10,0.0,10.0,.000,0.0,5.0,.000,0.0,5.0,.000,.000,0.0,0.0,,0.0,5.0,5.0,15.0,0.0,0.0,0.0,10.0,0.0,75,116,,mccluma01
559,Quincy Olivari,23,LAL,PG,2,0,10,4.9,24.6,.200,4.9,24.6,.200,0.0,0.0,,.300,0.0,0.0,,0.0,0.0,0.0,4.9,0.0,0.0,4.9,0.0,14.8,62,124,,olivaqu01
560,Terence Davis,27,SAC,SG,1,0,8,0.0,12.2,.000,0.0,6.1,.000,0.0,6.1,.000,.000,0.0,0.0,,0.0,6.1,6.1,6.1,0.0,0.0,0.0,0.0,0.0,34,122,,daviste02
561,Jalen McDaniels,27,WAS,SF,4,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,6.8,6.8,0.0,0.0,0.0,0.0,233,113,,mcdanja01
562,Riley Minix,24,SAS,SF,1,0,7,0.0,6.9,.000,0.0,6.9,.000,0.0,0.0,,.000,0.0,0.0,,0.0,13.8,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0,118,,minixri01
563,Isaiah Stevens,24,MIA,PG,3,0,6,0.0,16.6,.000,0.0,8.3,.000,0.0,8.3,.000,.000,0.0,0.0,,0.0,16.6,16.6,0.0,8.3,0.0,0.0,0.0,0.0,0,93,,steveis01
564,Terry Taylor,25,SAC,PF,3,0,6,0.0,8.2,.000,0.0,0.0,,0.0,8.2,.000,.000,0.0,0.0,,8.2,0.0,8.2,16.3,0.0,0.0,0.0,0.0,0.0,122,125,,taylote01
565,Jesse Edwards,24,MIN,C,2,0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,9.9,0.0,0.0,0.0,19.7,0.0,237,120,,edwarje01
566,James Wiseman,23,IND,C,1,0,5,19.2,38.4,.500,0.0,9.6,.000,19.2,28.8,.667,.500,19.2,19.2,1.000,0.0,9.6,9.6,0.0,0.0,0.0,0.0,0.0,57.7,127,118,,wisemja01
567,Alondes Williams,25,DET,SG,1,0,4,24.0,24.0,1.000,12.0,12.0,1.000,12.0,12.0,1.000,1.250,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,60.1,246,122,,willial06
568,Zyon Pullin,23,MEM,SG,3,0,3,0.0,15.5,.000,0.0,0.0,,0.0,15.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,123,,pullizy01
569,Jahlil Okafor,29,IND,C,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,230,114,,okafoja01
